Movimiento,Fecha,Cuenta,NoCuenta,Debe,Haber,Entidad
BNK1/2018/0486,2018-06-25,Acreedores por prestaciones de servicios intracomunitarios (euros),410200,10.43,0.0,Eric Carney
BILL/2018/0185,2018-06-25,Acreedores por prestaciones de servicios intracomunitarios (euros),410200,0.0,10.43,Eric Carney
BILL/2018/0185,2018-06-25,Servicios bancarios y similares,626000,10.43,0.0,Eric Carney
EXCH/2018/0043,2018-06-25,Diferencias positivas de cambio,768000,0.0,0.0,Anthony Rodriguez
EXCH/2018/0043,2018-06-25,Acreedores por prestaciones de servicios (moneda extranjera),410400,0.0,0.0,Anthony Rodriguez
BNK1/2018/0206,2018-06-25,BBVA,572001,0.0,2085.89,Anthony Rodriguez
BNK1/2018/0206,2018-06-25,Diferencias positivas de cambio,768000,0.0,0.1700000000000727,Anthony Rodriguez
BNK1/2018/0206,2018-06-25,Acreedores por prestaciones de servicios (moneda extranjera),410400,2086.06,0.0,Anthony Rodriguez
EXCH/2018/0006,2018-06-25,Diferencias positivas de cambio,768000,0.0,0.0,Anthony Rodriguez
EXCH/2018/0006,2018-06-25,Acreedores por prestaciones de servicios (moneda extranjera),410400,0.0,0.0,Anthony Rodriguez
T1826001,2018-06-25,Clientes (euros),430000,169.4,0.0,Ethan Adams
T1826001,2018-06-25,Hacienda Pública. IVA repercutido,477000,0.0,29.4,Ethan Adams
T1826001,2018-06-25,Prestaciones de servicios en España,705000,0.0,140.0,Ethan Adams
BNK1/2018/0208,2018-06-25,BBVA,572001,187.55,0.0,Matthew Foster
BNK1/2018/0208,2018-06-25,Clientes (euros),430000,0.0,187.55,Matthew Foster
BNK1/2018/0207,2018-06-25,BBVA,572001,0.0,59.53,Connie Lawrence
BNK1/2018/0207,2018-06-25,Acreedores por prestaciones de servicios (euros),410000,59.53,0.0,Connie Lawrence
BNK1/2018/0242,2018-06-26,BBVA,572001,0.0,90.31,Paul Jones
BNK1/2018/0242,2018-06-26,Acreedores por prestaciones de servicios (euros),410000,90.31,0.0,Paul Jones
BNK1/2018/0214,2018-06-26,BBVA,572001,30.25,0.0,Crystal Robinson
BNK1/2018/0214,2018-06-26,Clientes (euros),430000,0.0,30.25,Crystal Robinson
CSH1/2018/0042,2018-06-26,Cash,570001,169.4,0.0,Ethan Adams
CSH1/2018/0042,2018-06-26,Clientes (euros),430000,0.0,169.4,Ethan Adams
CSH1/2018/0064,2018-06-27,Cash,570001,60.5,0.0,Ethan Adams
CSH1/2018/0064,2018-06-27,Clientes (euros),430000,0.0,60.5,Ethan Adams
CSH1/2018/0045,2018-06-27,Cash,570001,0.0,1.1,Erin Warner
CSH1/2018/0045,2018-06-27,Acreedores por prestaciones de servicios (euros),410000,1.1,0.0,Erin Warner
BILL/2018/0102,2018-06-27,Acreedores por prestaciones de servicios (euros),410000,0.0,1.1,Erin Warner
BILL/2018/0102,2018-06-27,Hacienda Pública. IVA soportado,472000,0.19,0.0,Erin Warner
BILL/2018/0102,2018-06-27,Otros servicios,629000,0.91,0.0,Erin Warner
BILL/2018/0095,2018-06-27,Acreedores por prestaciones de servicios (euros),410000,0.0,42.96,Richard Henson
BILL/2018/0095,2018-06-27,Hacienda Pública. IVA soportado,472000,7.46,0.0,Richard Henson
BILL/2018/0095,2018-06-27,Servicios de profesionales independientes,623000,35.5,0.0,Richard Henson
BILL/2018/0093,2018-06-27,Acreedores por prestaciones de servicios en España (euros),410100,0.0,90.75,Stephanie Ross
BILL/2018/0093,2018-06-27,Hacienda Pública. IVA soportado,472000,15.75,0.0,Stephanie Ross
BILL/2018/0093,2018-06-27,Servicios de profesionales independientes,623000,75.0,0.0,Stephanie Ross
T1826007,2018-06-27,Clientes (euros),430000,60.5,0.0,Ethan Adams
T1826007,2018-06-27,Hacienda Pública. IVA repercutido,477000,0.0,10.5,Ethan Adams
T1826007,2018-06-27,Prestaciones de servicios en España,705000,0.0,50.0,Ethan Adams
T1826006,2018-06-27,Clientes (euros),430000,230.0,0.0,David Martinez
T1826006,2018-06-27,Hacienda Pública. IVA repercutido,477000,0.0,39.92,David Martinez
T1826006,2018-06-27,Prestaciones de servicios en España,705000,0.0,190.08,David Martinez
BNK1/2018/0213,2018-06-27,BBVA,572001,61.0,0.0,Bryan Herrera
BNK1/2018/0213,2018-06-27,Clientes (euros),430000,0.0,61.0,Bryan Herrera
T1826005,2018-06-27,Clientes (euros),430000,121.0,0.0,Bryan Herrera
T1826005,2018-06-27,Hacienda Pública. IVA repercutido,477000,0.0,21.0,Bryan Herrera
T1826005,2018-06-27,Prestaciones de servicios en España,705000,0.0,100.0,Bryan Herrera
BNK1/2018/0212,2018-06-27,BBVA,572001,100.0,0.0,Cathy Robinson
BNK1/2018/0212,2018-06-27,Clientes (euros),430000,0.0,100.0,Cathy Robinson
T1826004,2018-06-27,Clientes (euros),430000,100.0,0.0,Cathy Robinson
T1826004,2018-06-27,Hacienda Pública. IVA repercutido,477000,0.0,17.36,Cathy Robinson
T1826004,2018-06-27,Prestaciones de servicios en España,705000,0.0,82.64,Cathy Robinson
BNK1/2018/0211,2018-06-27,BBVA,572001,73.23,0.0,Mary Marshall
BNK1/2018/0211,2018-06-27,Clientes (euros),430000,0.0,73.23,Mary Marshall
T1826003,2018-06-27,Clientes (euros),430000,24.0,0.0,Dr. William Warren
T1826003,2018-06-27,Hacienda Pública. IVA repercutido,477000,0.0,4.17,Dr. William Warren
T1826003,2018-06-27,Prestaciones de servicios en España,705000,0.0,19.83,Dr. William Warren
T1826002,2018-06-27,Clientes (euros),430000,30.0,0.0,Brian Lee
T1826002,2018-06-27,Hacienda Pública. IVA repercutido,477000,0.0,5.21,Brian Lee
T1826002,2018-06-27,Prestaciones de servicios en España,705000,0.0,24.79,Brian Lee
T1826009,2018-06-28,Clientes (euros),430000,30.0,0.0,Christopher Smith
T1826009,2018-06-28,Hacienda Pública. IVA repercutido,477000,0.0,5.21,Christopher Smith
T1826009,2018-06-28,Prestaciones de servicios en España,705000,0.0,24.79,Christopher Smith
BNK1/2018/0216,2018-06-28,BBVA,572001,230.0,0.0,David Martinez
BNK1/2018/0216,2018-06-28,Clientes (euros),430000,0.0,230.0,David Martinez
T1826008,2018-06-28,Clientes (euros),430000,108.9,0.0,Nathan Freeman
T1826008,2018-06-28,Hacienda Pública. IVA repercutido,477000,0.0,18.9,Nathan Freeman
T1826008,2018-06-28,Prestaciones de servicios en España,705000,0.0,90.0,Nathan Freeman
BNK1/2018/0210,2018-06-28,BBVA,572001,30.0,0.0,Brian Lee
BNK1/2018/0210,2018-06-28,Clientes (euros),430000,0.0,30.0,Brian Lee
BNK1/2018/0209,2018-06-28,BBVA,572001,24.0,0.0,Dr. William Warren
BNK1/2018/0209,2018-06-28,Clientes (euros),430000,0.0,24.0,Dr. William Warren
BNK1/2018/0335,2018-06-29,BBVA,572001,1337.05,0.0,Denise Mccann
BNK1/2018/0335,2018-06-29,Clientes (euros),430000,0.0,1337.05,Denise Mccann
BILL/2018/0094,2018-06-29,Acreedores por prestaciones de servicios (euros),410000,0.0,27.23,Connie Lawrence
BILL/2018/0094,2018-06-29,Hacienda Pública. IVA soportado,472000,4.73,0.0,Connie Lawrence
BILL/2018/0094,2018-06-29,Servicios de profesionales independientes,623000,22.5,0.0,Connie Lawrence
BNK1/2018/0223,2018-06-29,BBVA,572001,30.0,0.0,Christopher Smith
BNK1/2018/0223,2018-06-29,Clientes (euros),430000,0.0,30.0,Christopher Smith
BNK1/2018/0222,2018-06-29,BBVA,572001,2512.0,0.0,Abigail Shaffer
BNK1/2018/0222,2018-06-29,Clientes (euros),430000,0.0,2512.0,Abigail Shaffer
BNK1/2018/0220,2018-06-29,BBVA,572001,45.0,0.0,Melissa Martinez
BNK1/2018/0220,2018-06-29,Clientes (euros),430000,0.0,45.0,Melissa Martinez
T1826012,2018-06-29,Clientes (euros),430000,90.0,0.0,Melissa Martinez
T1826012,2018-06-29,Hacienda Pública. IVA repercutido,477000,0.0,15.62,Melissa Martinez
T1826012,2018-06-29,Prestaciones de servicios en España,705000,0.0,74.38,Melissa Martinez
BNK1/2018/0217,2018-06-29,BBVA,572001,19.36,0.0,Brittney Phillips
BNK1/2018/0217,2018-06-29,Clientes (euros),430000,0.0,19.36,Brittney Phillips
T1826011,2018-06-29,Clientes (euros),430000,30.31,0.0,Shirley Suarez
T1826011,2018-06-29,Hacienda Pública. IVA repercutido,477000,0.0,5.26,Shirley Suarez
T1826011,2018-06-29,Prestaciones de servicios en España,705000,0.0,25.05,Shirley Suarez
T1826010,2018-06-29,Clientes (euros),430000,42.35,0.0,Brittney Phillips
T1826010,2018-06-29,Hacienda Pública. IVA repercutido,477000,0.0,7.35,Brittney Phillips
T1826010,2018-06-29,Prestaciones de servicios en España,705000,0.0,35.0,Brittney Phillips
2018/00003,2018-06-30,"Hacienda Pública, acreedora por IVA",475000,0.0,6032.11,Daniel Wagner
2018/00003,2018-06-30,Hacienda Pública. IVA repercutido,477000,8930.52,0.0,Cristian Santos
2018/00003,2018-06-30,Hacienda Pública. IVA soportado,472000,0.0,2898.41,Cristian Santos
BILL/2018/0097,2018-06-30,Acreedores por prestaciones de servicios (moneda extranjera),410400,0.0,1417.23,Anthony Rodriguez
BILL/2018/0097,2018-06-30,Hacienda Pública. IVA repercutido,477000,0.0,297.62,Anthony Rodriguez
BILL/2018/0097,2018-06-30,Hacienda Pública. IVA soportado,472000,297.62,0.0,Anthony Rodriguez
BILL/2018/0097,2018-06-30,Servicios de profesionales independientes,623000,64.33,0.0,Anthony Rodriguez
BILL/2018/0097,2018-06-30,Servicios de profesionales independientes,623000,832.4100000000001,0.0,Anthony Rodriguez
BILL/2018/0097,2018-06-30,Servicios de profesionales independientes,623000,520.49,0.0,Anthony Rodriguez
CSH1/2018/0047,2018-06-30,Cash,570001,0.0,114.4,Steve Sanchez
CSH1/2018/0047,2018-06-30,Acreedores por prestaciones de servicios (euros),410000,114.4,0.0,Steve Sanchez
BILL/2018/0104,2018-06-30,Acreedores por prestaciones de servicios (euros),410000,0.0,114.4,Steve Sanchez
BILL/2018/0104,2018-06-30,Hacienda Pública. IVA soportado,472000,19.85,0.0,Steve Sanchez
BILL/2018/0104,2018-06-30,Otros servicios,629000,94.55,0.0,Steve Sanchez
BILL/2018/0098,2018-06-30,Acreedores por prestaciones de servicios en España (euros),410100,0.0,689.32,Michael Lewis
BILL/2018/0098,2018-06-30,Hacienda Pública. IVA soportado,472000,119.63,0.0,Michael Lewis
BILL/2018/0098,2018-06-30,Transportes,624000,569.69,0.0,Michael Lewis
BILL/2018/0092,2018-06-30,Acreedores por prestaciones de servicios en España (euros),410100,0.0,150.52,Elizabeth Fowler
BILL/2018/0092,2018-06-30,Hacienda Pública. IVA soportado,472000,29.82,0.0,Elizabeth Fowler
BILL/2018/0092,2018-06-30,"Hacienda Pública, acreedora por retenciones practicadas",475100,0.0,21.3,Elizabeth Fowler
BILL/2018/0092,2018-06-30,Servicios de profesionales independientes,623000,142.0,0.0,Elizabeth Fowler
BILL/2018/0091,2018-06-30,Acreedores por prestaciones de servicios en España (euros),410100,0.0,153.70000000000002,Tricia Valencia
BILL/2018/0091,2018-06-30,Hacienda Pública. IVA soportado,472000,30.45,0.0,Tricia Valencia
BILL/2018/0091,2018-06-30,"Hacienda Pública, acreedora por retenciones practicadas",475100,0.0,21.75,Tricia Valencia
BILL/2018/0091,2018-06-30,Servicios de profesionales independientes,623000,145.0,0.0,Tricia Valencia
BILL/2018/0090,2018-06-30,Acreedores por prestaciones de servicios en España (euros),410100,0.0,516.34,John Daniel
BILL/2018/0090,2018-06-30,Hacienda Pública. IVA soportado,472000,89.61,0.0,John Daniel
BILL/2018/0090,2018-06-30,Servicios de profesionales independientes,623000,426.73,0.0,John Daniel
BILL/2018/0089,2018-06-30,Acreedores por prestaciones de servicios en España (euros),410100,0.0,594.6600000000001,Debra Davidson
BILL/2018/0089,2018-06-30,Hacienda Pública. IVA soportado,472000,117.81,0.0,Debra Davidson
BILL/2018/0089,2018-06-30,"Hacienda Pública, acreedora por retenciones practicadas",475100,0.0,84.15,Debra Davidson
BILL/2018/0089,2018-06-30,Servicios de profesionales independientes,623000,82.65,0.0,Debra Davidson
BILL/2018/0089,2018-06-30,Servicios de profesionales independientes,623000,478.35,0.0,Debra Davidson
BILL/2018/0088,2018-06-30,Acreedores por prestaciones de servicios en España (euros),410100,0.0,407.43000000000006,Cassandra Gaines
BILL/2018/0088,2018-06-30,Hacienda Pública. IVA soportado,472000,80.72,0.0,Cassandra Gaines
BILL/2018/0088,2018-06-30,"Hacienda Pública, acreedora por retenciones practicadas",475100,0.0,57.65,Cassandra Gaines
BILL/2018/0088,2018-06-30,Servicios de profesionales independientes,623000,384.36,0.0,Cassandra Gaines
T1826017,2018-06-30,Clientes (euros),430000,1615.39,0.0,Brittany Farmer
T1826017,2018-06-30,Hacienda Pública. IVA repercutido,477000,0.0,280.36,Brittany Farmer
T1826017,2018-06-30,Prestaciones de servicios en España,705000,0.0,40.0,Brittany Farmer
T1826017,2018-06-30,Prestaciones de servicios en España,705000,0.0,276.95000000000005,Brittany Farmer
T1826017,2018-06-30,Prestaciones de servicios en España,705000,0.0,1018.08,Brittany Farmer
T1826016,2018-06-30,Clientes (euros),430000,1485.88,0.0,Ryan Munoz
T1826016,2018-06-30,Hacienda Pública. IVA repercutido,477000,0.0,257.88,Ryan Munoz
T1826016,2018-06-30,Prestaciones de servicios en España,705000,0.0,1228.0,Ryan Munoz
T1826015,2018-06-30,Clientes (euros),430000,3354.25,0.0,Gabrielle Davis
T1826015,2018-06-30,Hacienda Pública. IVA repercutido,477000,0.0,582.14,Gabrielle Davis
T1826015,2018-06-30,Prestaciones de servicios en España,705000,0.0,1006.02,Gabrielle Davis
T1826015,2018-06-30,Prestaciones de servicios en España,705000,0.0,201.6,Gabrielle Davis
T1826015,2018-06-30,Prestaciones de servicios en España,705000,0.0,30.0,Gabrielle Davis
T1826015,2018-06-30,Prestaciones de servicios en España,705000,0.0,1077.36,Gabrielle Davis
T1826015,2018-06-30,Prestaciones de servicios en España,705000,0.0,437.13000000000005,Gabrielle Davis
T1826015,2018-06-30,Prestaciones de servicios en España,705000,0.0,20.0,Gabrielle Davis
T1826014,2018-06-30,Clientes (euros),430000,470.69,0.0,Connie Lawrence
T1826014,2018-06-30,Hacienda Pública. IVA repercutido,477000,0.0,81.69,Connie Lawrence
T1826014,2018-06-30,Prestaciones de servicios en España,705000,0.0,389.0,Connie Lawrence
T1826013,2018-06-30,Clientes (euros),430000,979.0,0.0,Abigail Shaffer
T1826013,2018-06-30,Prestaciones de servicios Intracomunitarias,705100,0.0,979.0,Abigail Shaffer
BILL/2018/0109,2018-07-01,Servicios de profesionales independientes,623000,14470.0,0.0,Allison Hill
BILL/2018/0109,2018-07-01,Acreedores por prestaciones de servicios en España (euros),410100,0.0,12299.5,Allison Hill
BILL/2018/0109,2018-07-01,"Hacienda Pública, acreedora por retenciones practicadas",475100,0.0,2170.5,Allison Hill
BILL/2018/0108,2018-07-01,"Hacienda Pública, acreedora por retenciones practicadas",475100,0.0,2170.5,Noah Rhodes
BILL/2018/0108,2018-07-01,Acreedores por prestaciones de servicios en España (euros),410100,0.0,12299.5,Noah Rhodes
BILL/2018/0108,2018-07-01,Servicios de profesionales independientes,623000,14470.0,0.0,Noah Rhodes
BILL/2018/0155,2018-07-01,Proveedores (euros),400000,0.0,1.83,Rebecca Henderson
BILL/2018/0155,2018-07-01,Hacienda Pública. IVA soportado,472000,0.32,0.0,Rebecca Henderson
BILL/2018/0155,2018-07-01,Otros servicios,629000,1.51,0.0,Rebecca Henderson
BILL/2018/0147,2018-07-01,Acreedores por prestaciones de servicios (euros),410000,0.0,3.1500000000000004,Elizabeth Kelley
BILL/2018/0147,2018-07-01,Hacienda Pública. IVA soportado,472000,0.55,0.0,Elizabeth Kelley
BILL/2018/0147,2018-07-01,Servicios de profesionales independientes,623000,2.6,0.0,Elizabeth Kelley
BILL/2018/0145,2018-07-01,Acreedores por prestaciones de servicios en España (euros),410100,0.0,6.05,Judy Baker
BILL/2018/0145,2018-07-01,Transportes,624000,6.05,0.0,Judy Baker
BILL/2018/0127,2018-07-01,Proveedores (euros),400000,0.0,23.98,Carla Gray
BILL/2018/0127,2018-07-01,Hacienda Pública. IVA soportado,472000,4.16,0.0,Carla Gray
BILL/2018/0127,2018-07-01,Otros servicios,629000,19.82,0.0,Carla Gray
BILL/2018/0126,2018-07-01,Proveedores (euros),400000,0.0,23.98,Carla Gray
BILL/2018/0126,2018-07-01,Hacienda Pública. IVA soportado,472000,4.16,0.0,Carla Gray
BILL/2018/0126,2018-07-01,Otros servicios,629000,19.82,0.0,Carla Gray
BILL/2018/0110,2018-07-02,Acreedores por prestaciones de servicios (euros),410000,0.0,30.29,Sandra Aguilar
BILL/2018/0110,2018-07-02,Hacienda Pública. IVA soportado,472000,5.26,0.0,Sandra Aguilar
BILL/2018/0110,2018-07-02,Otros servicios,629000,25.03,0.0,Sandra Aguilar
BILL/2018/0096,2018-07-02,Acreedores por prestaciones de servicios (euros),410000,0.0,72.6,Richard Henson
BILL/2018/0096,2018-07-02,Hacienda Pública. IVA soportado,472000,12.6,0.0,Richard Henson
BILL/2018/0096,2018-07-02,Servicios de profesionales independientes,623000,60.0,0.0,Richard Henson
BNK1/2018/0218,2018-07-02,BBVA,572001,60.0,0.0,Katherine Salas
BNK1/2018/0218,2018-07-02,Clientes (euros),430000,0.0,60.0,Katherine Salas
BNK1/2018/0260,2018-07-03,BBVA,572001,25.0,0.0,Julie Alexander
BNK1/2018/0260,2018-07-03,Clientes (euros),430000,0.0,25.0,Julie Alexander
BNK1/2018/0259,2018-07-03,BBVA,572001,404.0,0.0,Anthony Everett
BNK1/2018/0259,2018-07-03,Clientes (euros),430000,0.0,404.0,Anthony Everett
T1827003,2018-07-03,Clientes (euros),430000,19.0,0.0,Michele Williams
T1827003,2018-07-03,Hacienda Pública. IVA repercutido,477000,0.0,3.3000000000000003,Michele Williams
T1827003,2018-07-03,Prestaciones de servicios en España,705000,0.0,15.7,Michele Williams
BNK1/2018/0225,2018-07-03,BBVA,572001,90.0,0.0,Joseph Coleman
BNK1/2018/0225,2018-07-03,Clientes (euros),430000,0.0,90.0,Joseph Coleman
T1827005,2018-07-03,Clientes (euros),430000,24.2,0.0,Brittany Farmer
T1827005,2018-07-03,Hacienda Pública. IVA repercutido,477000,0.0,4.2,Brittany Farmer
T1827005,2018-07-03,Prestaciones de servicios en España,705000,0.0,20.0,Brittany Farmer
T1827004,2018-07-03,Clientes (euros),430000,111.44,0.0,Rodney Morales
T1827004,2018-07-03,Hacienda Pública. IVA repercutido,477000,0.0,19.34,Rodney Morales
T1827004,2018-07-03,Prestaciones de servicios en España,705000,0.0,92.1,Rodney Morales
T1827002,2018-07-03,Clientes (euros),430000,244.42,0.0,Mark Brown
T1827002,2018-07-03,Hacienda Pública. IVA repercutido,477000,0.0,42.42,Mark Brown
T1827002,2018-07-03,Prestaciones de servicios en España,705000,0.0,202.0,Mark Brown
BNK1/2018/0221,2018-07-03,BBVA,572001,45.0,0.0,Melissa Martinez
BNK1/2018/0221,2018-07-03,Clientes (euros),430000,0.0,45.0,Melissa Martinez
BNK1/2018/0219,2018-07-03,BBVA,572001,2181.47,0.0,Gabrielle Davis
BNK1/2018/0219,2018-07-03,Clientes (euros),430000,0.0,2181.47,Gabrielle Davis
T1827001,2018-07-03,Clientes (euros),430000,60.0,0.0,Katherine Salas
T1827001,2018-07-03,Hacienda Pública. IVA repercutido,477000,0.0,10.41,Katherine Salas
T1827001,2018-07-03,Prestaciones de servicios en España,705000,0.0,49.59,Katherine Salas
BNK1/2018/0264,2018-07-04,BBVA,572001,470.69,0.0,Connie Lawrence
BNK1/2018/0264,2018-07-04,Clientes (euros),430000,0.0,470.69,Connie Lawrence
T1827006,2018-07-04,Clientes (euros),430000,114.95,0.0,Ethan Adams
T1827006,2018-07-04,Hacienda Pública. IVA repercutido,477000,0.0,19.95,Ethan Adams
T1827006,2018-07-04,Prestaciones de servicios en España,705000,0.0,95.0,Ethan Adams
BNK1/2018/0265,2018-07-05,BBVA,572001,60.0,0.0,Bryan Herrera
BNK1/2018/0265,2018-07-05,Clientes (euros),430000,0.0,60.0,Bryan Herrera
BNK1/2018/0263,2018-07-05,BBVA,572001,244.42,0.0,Mark Brown
BNK1/2018/0263,2018-07-05,Clientes (euros),430000,0.0,244.42,Mark Brown
BNK1/2018/0240,2018-07-05,BBVA,572001,0.0,689.32,Michael Lewis
BNK1/2018/0240,2018-07-05,Acreedores por prestaciones de servicios en España (euros),410100,689.32,0.0,Michael Lewis
T1827007,2018-07-05,Clientes (euros),430000,50.0,0.0,Julie Alexander
T1827007,2018-07-05,Hacienda Pública. IVA repercutido,477000,0.0,8.68,Julie Alexander
T1827007,2018-07-05,Prestaciones de servicios en España,705000,0.0,41.32,Julie Alexander
CSH1/2018/0043,2018-07-05,Cash,570001,114.95,0.0,Ethan Adams
CSH1/2018/0043,2018-07-05,Clientes (euros),430000,0.0,114.95,Ethan Adams
BNK1/2018/0261,2018-07-06,BBVA,572001,25.0,0.0,Julie Alexander
BNK1/2018/0261,2018-07-06,Clientes (euros),430000,0.0,25.0,Julie Alexander
T1827008,2018-07-06,Clientes (euros),430000,100.0,0.0,Justin Torres
T1827008,2018-07-06,Hacienda Pública. IVA repercutido,477000,0.0,17.36,Justin Torres
T1827008,2018-07-06,Prestaciones de servicios en España,705000,0.0,82.64,Justin Torres
CSH1/2018/0044,2018-07-09,Cash,570001,80.64,0.0,Bailey Duran DDS
CSH1/2018/0044,2018-07-09,Clientes (euros),430000,0.0,80.64,Bailey Duran DDS
T1828002,2018-07-09,Clientes (euros),430000,80.64,0.0,Bailey Duran DDS
T1828002,2018-07-09,Prestaciones de servicios Intracomunitarias,705100,0.0,80.64,Bailey Duran DDS
BNK1/2018/0243,2018-07-09,BBVA,572001,0.0,49.56,Cameron Parker
BNK1/2018/0243,2018-07-09,Acreedores por prestaciones de servicios (euros),410000,49.56,0.0,Cameron Parker
BILL/2018/0106,2018-07-09,Acreedores por prestaciones de servicios (euros),410000,0.0,49.56,Cameron Parker
BILL/2018/0106,2018-07-09,Hacienda Pública. IVA soportado,472000,8.61,0.0,Cameron Parker
BILL/2018/0106,2018-07-09,Arrendamientos y cánones,621000,40.95,0.0,Cameron Parker
T1828001,2018-07-09,Clientes (euros),430000,404.0,0.0,Anthony Everett
T1828001,2018-07-09,Hacienda Pública. IVA repercutido,477000,0.0,70.12,Anthony Everett
T1828001,2018-07-09,Prestaciones de servicios en España,705000,0.0,333.88,Anthony Everett
BNK1/2018/0271,2018-07-10,BBVA,572001,0.0,47.96,Carla Gray
BNK1/2018/0271,2018-07-10,Proveedores (euros),400000,47.96,0.0,Carla Gray
